"","Tree","Repetition","Sample","pvalue_ecology","pvalue_clade","variance_trait","pvalue_trend"
"163","Grafentree","5","horizontalnodes","0.732","0.001","0.875109491487486","1"
"164","Grafentree","5","horizontalnodesecology","0.684","0.001","0.875109491487486","1"
"165","Grafentree","5","horizontalneighbor","0.968","0.001","0.875109491487486","0"
"166","Grafentree","6","full","0.146","0.158","0.267327821351232","1"
"167","Grafentree","6","threequarter","0.456","0.47","0.267327821351232","0.999999463563563"
"168","Grafentree","6","half","0.302","0.418","0.267327821351232","0.999999999992029"
"169","Grafentree","6","positiveloss","0.366","0.346","0.267327821351232","0.999999999999996"
"170","Grafentree","6","ecologyloss",NA,"0.408","0.267327821351232","0.999999999742285"
"171","Grafentree","6","horizontal10","0.18","0.206","0.267327821351232","0"
"172","Grafentree","6","horizontal10clade","0.182","0.116","0.267327821351232","0"
"173","Grafentree","6","horizontal10ecology","0.138","0.186","0.267327821351232","0"
"174","Grafentree","6","horizontalnodes","0.21","0.282","0.267327821351232","1"
"175","Grafentree","6","horizontalnodesecology","0.152","0.14","0.267327821351232","1"
"176","Grafentree","6","horizontalneighbor","0.248","0.232","0.267327821351232","0"
"177","Grafentree","7","full","0.482","0.804","0.341827639740973","1"
"178","Grafentree","7","threequarter","0.758","0.762","0.341827639740973","0.999999633318527"
"179","Grafentree","7","half","0.494","0.856","0.341827639740973","0.999999999990281"
"180","Grafentree","7","positiveloss","0.498","0.95","0.341827639740973","1"
"181","Grafentree","7","ecologyloss",NA,"0.826","0.341827639740973","0.999999998910149"
"182","Grafentree","7","horizontal10","0.646","0.976","0.341827639740973","0"
"183","Grafentree","7","horizontal10clade","0.55","0.87","0.341827639740973","0.999999999579453"
"184","Grafentree","7","horizontal10ecology","0.54","0.954","0.341827639740973","0"
"185","Grafentree","7","horizontalnodes","0.51","0.838","0.341827639740973","1"
"186","Grafentree","7","horizontalnodesecology","0.492","0.874","0.341827639740973","1"
"187","Grafentree","7","horizontalneighbor","0.738","0.882","0.341827639740973","0"
"188","Grafentree","8","full","0.938","0.422","0.14025742008921","1"
"189","Grafentree","8","threequarter","0.884","0.676","0.14025742008921","0.999999999859921"
"190","Grafentree","8","half","0.978","0.586","0.14025742008921","0.999999999999914"
"191","Grafentree","8","positiveloss","0.916","0.47","0.14025742008921","0.999999999999999"
"192","Grafentree","8","ecologyloss",NA,"0.578","0.14025742008921","0.999999999869951"
"193","Grafentree","8","horizontal10","0.906","0.454","0.14025742008921","0"
"194","Grafentree","8","horizontal10clade","0.988","0.382","0.14025742008921","0.999999999988766"
"195","Grafentree","8","horizontal10ecology","0.902","0.484","0.14025742008921","0"
"196","Grafentree","8","horizontalnodes","0.988","0.402","0.14025742008921","1"
"197","Grafentree","8","horizontalnodesecology","0.928","0.398","0.14025742008921","1"
"198","Grafentree","8","horizontalneighbor","0.97","0.47","0.14025742008921","0"
"199","Grafentree","9","full","0.394","0.004","0.454682175553837","1"
"200","Grafentree","9","threequarter","0.55","0.056","0.454682175553837","0.999999999965476"
"201","Grafentree","9","half","0.434","0.042","0.454682175553837","0.999999999999927"
"202","Grafentree","9","positiveloss","0.512","0.032","0.454682175553837","0.999999999999929"
"203","Grafentree","9","ecologyloss",NA,"0.076","0.454682175553837","0.999999978009613"
"204","Grafentree","9","horizontal10","0.458","0.018","0.454682175553837","0"
"205","Grafentree","9","horizontal10clade","0.408","0.008","0.454682175553837","0"
"206","Grafentree","9","horizontal10ecology","0.42","0.014","0.454682175553837","0"
"207","Grafentree","9","horizontalnodes","0.374","0.002","0.454682175553837","1"
"208","Grafentree","9","horizontalnodesecology","0.37","0.016","0.454682175553837","0.999999946123624"
"209","Grafentree","9","horizontalneighbor","0.476","0.03","0.454682175553837","0"
"210","Grafentree","10","full","0.732","0.288","0.333139001748737","1"
"211","Grafentree","10","threequarter","0.642","0.594","0.333139001748737","0.999999999391619"
"212","Grafentree","10","half","0.57","0.362","0.333139001748737","0.999999999999882"
"213","Grafentree","10","positiveloss","0.788","0.396","0.333139001748737","0.999999999999448"
"214","Grafentree","10","ecologyloss",NA,"0.6","0.333139001748737","0.999999980105959"
"215","Grafentree","10","horizontal10","0.738","0.412","0.333139001748737","0"
"216","Grafentree","10","horizontal10clade","0.736","0.288","0.333139001748737","0"
"217","Grafentree","10","horizontal10ecology","0.798","0.354","0.333139001748737","0"
"218","Grafentree","10","horizontalnodes","0.67","0.298","0.333139001748737","1"
"219","Grafentree","10","horizontalnodesecology","0.716","0.776","0.333139001748737","1"
"220","Grafentree","10","horizontalneighbor","0.796","0.35","0.333139001748737","0"
"221","Earlytree","1","full","0.04","0.646","1.02007197203105","1"
"222","Earlytree","1","threequarter","0.234","0.708","1.02007197203105","0"
"223","Earlytree","1","half","0.228","0.648","1.02007197203105","0"
"224","Earlytree","1","positiveloss","0.036","0.866","1.02007197203105","0"
"225","Earlytree","1","ecologyloss",NA,"0.406","1.02007197203105","0"
"226","Earlytree","1","horizontal10","0.152","0.758","1.02007197203105","0"
"227","Earlytree","1","horizontal10clade","0.048","0.658","1.02007197203105","0.974614287809154"
"228","Earlytree","1","horizontal10ecology","0.056","0.686","1.02007197203105","0"
"229","Earlytree","1","horizontalnodes","0.05","0.57","1.02007197203105","0.660112279114754"
"230","Earlytree","1","horizontalnodesecology","0.0620000000000001","0.666","1.02007197203105","1"
"231","Earlytree","1","horizontalneighbor","0.0860000000000001","0.586","1.02007197203105","0"
"232","Earlytree","2","full","0.00800000000000001","0.002","1.35476506153274","1"
"233","Earlytree","2","threequarter","0.146","0.042","1.35476506153274","0"
"234","Earlytree","2","half","0.014","0.052","1.35476506153274","0"
"235","Earlytree","2","positiveloss","0.00800000000000001","0.00800000000000001","1.35476506153274","0"
"236","Earlytree","2","ecologyloss",NA,"0.178","1.35476506153274","0"
"237","Earlytree","2","horizontal10","0.00800000000000001","0.012","1.35476506153274","0"
"238","Earlytree","2","horizontal10clade","0.001","0.001","1.35476506153274","0"
"239","Earlytree","2","horizontal10ecology","0.00600000000000001","0.001","1.35476506153274","0"
"240","Earlytree","2","horizontalnodes","0.004","0.01","1.35476506153274","1"
"241","Earlytree","2","horizontalnodesecology","0.002","0.001","1.35476506153274","0"
"242","Earlytree","2","horizontalneighbor","0.00600000000000001","0.012","1.35476506153274","0"
"243","Earlytree","3","full","0.242","0.00600000000000001","0.405272629466242","1"
"244","Earlytree","3","threequarter","0.492","0.0760000000000001","0.405272629466242","0"
"245","Earlytree","3","half","0.438","0.056","0.405272629466242","0.997935412589333"
"246","Earlytree","3","positiveloss","0.428","0.032","0.405272629466242","0.942829327454779"
"247","Earlytree","3","ecologyloss",NA,"0.13","0.405272629466242","0"
"248","Earlytree","3","horizontal10","0.3","0.018","0.405272629466242","0"
"249","Earlytree","3","horizontal10clade","0.29","0.00600000000000001","0.405272629466242","0"
"250","Earlytree","3","horizontal10ecology","0.248","0.00800000000000001","0.405272629466242","0"
"251","Earlytree","3","horizontalnodes","0.304","0.002","0.405272629466242","1"
"252","Earlytree","3","horizontalnodesecology","0.286","0.00600000000000001","0.405272629466242","1"
"253","Earlytree","3","horizontalneighbor","0.404","0.014","0.405272629466242","0"
"254","Earlytree","4","full","0.504","0.314","0.270693371384337","1"
"255","Earlytree","4","threequarter","0.642","0.548","0.270693371384337","0"
"256","Earlytree","4","half","0.65","0.416","0.270693371384337","0.364209978656417"
"257","Earlytree","4","positiveloss","0.49","0.334","0.270693371384337","0.999999917040469"
"258","Earlytree","4","ecologyloss",NA,"0.61","0.270693371384337","0"
"259","Earlytree","4","horizontal10","0.6","0.41","0.270693371384337","0"
"260","Earlytree","4","horizontal10clade","0.534","0.312","0.270693371384337","0"
"261","Earlytree","4","horizontal10ecology","0.478","0.4","0.270693371384337","0"
"262","Earlytree","4","horizontalnodes","0.468","0.316","0.270693371384337","1"
"263","Earlytree","4","horizontalnodesecology","0.51","0.368","0.270693371384337","1"
"264","Earlytree","4","horizontalneighbor","0.546","0.456","0.270693371384337","0"
"265","Earlytree","5","full","0.762","0.03","0.607076173828907","1"
"266","Earlytree","5","threequarter","0.642","0.166","0.607076173828907","0"
"267","Earlytree","5","half","0.788","0.14","0.607076173828907","0"
"268","Earlytree","5","positiveloss","0.95","0.08","0.607076173828907","0"
"269","Earlytree","5","ecologyloss",NA,"0.094","0.607076173828907","0"
"270","Earlytree","5","horizontal10","0.766","0.062","0.607076173828907","0"
"271","Earlytree","5","horizontal10clade","0.844","0.046","0.607076173828907","0"
"272","Earlytree","5","horizontal10ecology","0.782","0.07","0.607076173828907","0"
"273","Earlytree","5","horizontalnodes","0.992","0.116","0.607076173828907","1"
"274","Earlytree","5","horizontalnodesecology","0.736","0.058","0.607076173828907","0.999999999982474"
"275","Earlytree","5","horizontalneighbor","0.82","0.05","0.607076173828907","0"
"276","Earlytree","6","full","0.118","0.044","0.439309270828815","1"
"277","Earlytree","6","threequarter","0.324","0.252","0.439309270828815","0"
"278","Earlytree","6","half","0.392","0.194","0.439309270828815","0"
"279","Earlytree","6","positiveloss","0.088","0.026","0.439309270828815","0.999999984545823"
"280","Earlytree","6","ecologyloss",NA,"0.308","0.439309270828815","0"
"281","Earlytree","6","horizontal10","0.17","0.054","0.439309270828815","0"
"282","Earlytree","6","horizontal10clade","0.108","0.026","0.439309270828815","0"
"283","Earlytree","6","horizontal10ecology","0.094","0.06","0.439309270828815","0"
"284","Earlytree","6","horizontalnodes","0.132","0.038","0.439309270828815","1"
"285","Earlytree","6","horizontalnodesecology","0.088","0.046","0.439309270828815","1"
"286","Earlytree","6","horizontalneighbor","0.16","0.058","0.439309270828815","0"
"287","Earlytree","7","full","0.236","0.001","0.466004363495577","1"
"288","Earlytree","7","threequarter","0.372","0.0660000000000001","0.466004363495577","0"
"289","Earlytree","7","half","0.372","0.034","0.466004363495577","0"
"290","Earlytree","7","positiveloss","0.188","0.028","0.466004363495577","0"
"291","Earlytree","7","ecologyloss",NA,"0.0680000000000001","0.466004363495577","0.908967104498579"
"292","Earlytree","7","horizontal10","0.354","0.002","0.466004363495577","0"
"293","Earlytree","7","horizontal10clade","0.198","0.002","0.466004363495577","0"
"294","Earlytree","7","horizontal10ecology","0.224","0.012","0.466004363495577","0"
"295","Earlytree","7","horizontalnodes","0.406","0.01","0.466004363495577","1"
"296","Earlytree","7","horizontalnodesecology","0.218","0.00600000000000001","0.466004363495577","0.999999999999997"
"297","Earlytree","7","horizontalneighbor","0.32","0.014","0.466004363495577","0"
"298","Earlytree","8","full","0.68","0.214","0.236861846833126","1"
"299","Earlytree","8","threequarter","0.782","0.37","0.236861846833126","0"
"300","Earlytree","8","half","0.826","0.358","0.236861846833126","0.945689494456392"
"301","Earlytree","8","positiveloss","0.706","0.332","0.236861846833126","0.999869185743597"
"302","Earlytree","8","ecologyloss",NA,"0.548","0.236861846833126","0"
"303","Earlytree","8","horizontal10","0.714","0.262","0.236861846833126","0"
"304","Earlytree","8","horizontal10clade","0.688","0.252","0.236861846833126","0"
"305","Earlytree","8","horizontal10ecology","0.704","0.242","0.236861846833126","0"
"306","Earlytree","8","horizontalnodes","0.692","0.244","0.236861846833126","0.999999999999588"
"307","Earlytree","8","horizontalnodesecology","0.698","0.238","0.236861846833126","0"
"308","Earlytree","8","horizontalneighbor","0.668","0.316","0.236861846833126","0"
"309","Earlytree","9","full","0.306","0.538","0.255247426366259","1"
